a_m=0.0493,b_m=0.0254,c_m=0.0423,d_m=0.0058
time_s,source_pressure_pa,receiver_pressure_pa,piezo_voltage_v,piezo_voltage_envelope_v
0.00011362909090909093,-0.0,-7.01320310361745e-11,-1.5162727448398958e-11,1.003124856189179e-09
0.00011363727272727274,-0.0,-5.840816040527655e-10,-1.516145460876887e-11,1.0029448249667682e-09
0.00011364545454545457,-0.0,-5.000210108635689e-10,-1.5160172670048836e-11,1.0027651096667411e-09
0.00011365363636363638,-0.0,-7.831356345992486e-11,-1.5158977282845492e-11,1.002585157940695e-09
0.0001136618181818182,-0.0,1.9422956074890975e-10,-1.515765367255361e-11,1.002405229752632e-09
0.00011367000000000001,-0.0,1.0395778249528951e-10,-1.515640375256257e-11,1.0022253454814609e-09
0.00011367818181818184,-0.0,-1.0038366226186178e-10,-1.515500978303585e-11,1.002045524286097e-09
0.00011368636363636365,-0.0,2.1950291269228735e-12,-1.5153826050628555e-11,1.0018658475391498e-09
0.00011369454545454548,-0.0,5.286120753681515e-10,-1.5152573911874808e-11,1.0016859714180642e-09
0.00011370272727272729,-0.0,1.1015060447713848e-09,-1.5151189106322147e-11,1.0015061869293366e-09
0.00011371090909090911,-0.0,1.1497825143540055e-09,-1.5149997145654608e-11,1.0013263403364827e-09
0.00011371909090909092,-0.0,4.405555021278238e-10,-1.514874697719389e-11,1.001146559492437e-09
0.00011372727272727275,-0.0,-6.471802797810934e-10,-1.514735773037802e-11,1.0009667592755585e-09
0.00011373545454545456,-0.0,-1.3783061990145287e-09,-1.5146113466152082e-11,1.000787051634718e-09
0.00011374363636363639,-0.0,-1.2456626416905036e-09,-1.514484409567284e-11,1.0006073363051054e-09
0.0001137518181818182,0.0,-3.817814812735628e-10,-1.514354681142434e-11,1.000427672502622e-09
0.00011376000000000002,0.0,5.582452284737504e-10,-1.5142299853110842e-11,1.0002481819667816e-09
0.00011376818181818183,0.0,9.392785827563951e-10,-1.5141069980444144e-11,1.0000684333929901e-09
0.00011377636363636366,0.0,6.442649557004765e-10,-1.5139722188622603e-11,9.998885319438046e-10
0.00011378454545454547,0.0,1.0826362792959674e-10,-1.5138485376131183e-11,9.997092326345408e-10
0.0001137927272727273,0.0,-1.1577418974866885e-10,-1.513730883047811e-11,9.99529544477829e-10
0.0001138009090909091,0.0,1.438709244157868e-10,-1.513592007866171e-11,9.993497203382892e-10
0.00011380909090909093,0.0,5.571286284519382e-10,-1.5134663656455104e-11,9.991703254654505e-10
0.00011381727272727274,0.0,6.400511722886482e-10,-1.513341806930741e-11,9.98990846131318e-10
0.00011382545454545457,0.0,2.373337546444276e-10,-1.5132184120034742e-11,9.988111406161105e-10
0.00011383363636363638,0.0,-3.0928759183454643e-10,-1.5130867167438533e-11,9.986317201236303e-10
0.0001138418181818182,0.0,-4.645550785173857e-10,-1.512961844429165e-11,9.984521053225886e-10
0.00011385000000000002,0.0,-2.2505932755823992e-12,-1.5128391455588514e-11,9.982724068669698e-10
0.00011385818181818184,0.0,7.50051939282412e-10,-1.512710770643281e-11,9.980931669333649e-10
0.00011386636363636365,0.0,1.155929021178185e-09,-1.512584710631565e-11,9.979136115570813e-10
0.00011387454545454548,0.0,8.044438615912774e-10,-1.5124570785254605e-11,9.97734130174449e-10
0.00011388272727272729,0.0,-1.2389939357990703e-10,-1.5123433469515473e-11,9.975547679761704e-10
0.00011389090909090911,0.0,-9.76290249843881e-10,-1.5122052600148603e-11,9.973752124611306e-10
0.00011389909090909093,0.0,-1.1356214423592745e-09,-1.5120893392339982e-11,9.971958445817053e-10
0.00011390727272727275,0.0,-4.957325722193326e-10,-1.5119632134819518e-11,9.970164791172552e-10
0.00011391545454545456,0.0,4.803428152218737e-10,-1.5118344618787423e-11,9.968371388203847e-10
0.00011392363636363639,0.0,1.1460738495467744e-09,-1.511710494349218e-11,9.966574337706384e-10
0.0001139318181818182,0.0,1.1641842224679949e-09,-1.511580651570448e-11,9.964782863865933e-10
0.00011394000000000002,0.0,7.046917994058082e-10,-1.5114557012973004e-11,9.962990929013956e-10
0.00011394818181818184,0.0,2.186559190677337e-10,-1.5113372135925648e-11,9.961195214280616e-10
0.00011395636363636365,0.0,1.891402745550967e-11,-1.5112095660301032e-11,9.959403670401265e-10
0.00011396454545454547,0.0,3.97964383073093e-11,-1.511083497609759e-11,9.957609869665998e-10
0.00011397272727272728,0.0,-3.5608325159089724e-11,-1.5109567886923263e-11,9.955816393879433e-10
0.00011398090909090911,0.0,-4.227563205542219e-10,-1.5108352090212836e-11,9.954025221078063e-10
0.00011398909090909092,0.0,-9.871052052848764e-10,-1.510705664245979e-11,9.952230300917613e-10
0.00011399727272727274,0.0,-1.3227477349148804e-09,-1.5105812175646435e-11,9.950439904118176e-10
0.00011400545454545456,-0.0,-1.0883944754098233e-09,-1.5104623010683772e-11,9.948647647101698e-10
0.00011401363636363638,-0.0,-3.104383018590235e-10,-1.510332239460235e-11,9.946854353441392e-10
0.00011402181818181819,-0.0,6.032513334708705e-10,-1.5102104588604635e-11,9.945063482420658e-10
0.00011403000000000002,-0.0,1.1490603827521029e-09,-1.5100882888334098e-11,9.943271030290677e-10
0.00011403818181818183,-0.0,1.0804223573905198e-09,-1.5099584778673685e-11,9.941477810165057e-10
0.00011404636363636365,-0.0,5.537472277887668e-10,-1.5098352165905603e-11,9.93968789295787e-10
0.00011405454545454547,-0.0,-2.7420510230072317e-11,-1.5097142969236843e-11,9.937896095880534e-10
0.00011406272727272729,-0.0,-3.255068186775092e-10,-1.5095809097249843e-11,9.93610310359561e-10
0.0001140709090909091,-0.0,-2.88974246752014e-10,-1.5094550179469225e-11,9.934313663889605e-10
0.00011407909090909093,-0.0,-1.2654796458139096e-10,-1.509333907350462e-11,9.932523601360683e-10
0.00011408727272727274,-0.0,-8.695163962474805e-11,-1.509209484911802e-11,9.930729522543334e-10
0.00011409545454545456,-0.0,-2.378506725069408e-10,-1.5090801749846428e-11,9.92894010988131e-10
0.00011410363636363638,-0.0,-4.170417041713655e-10,-1.5089542796736864e-11,9.927150899608432e-10
0.0001141118181818182,-0.0,-3.7995261013828543e-10,-1.5088272431713944e-11,9.925357356638508e-10
0.00011412000000000001,-0.0,-1.6165501640459493e-11,-1.5087075718488584e-11,9.92356921233278e-10
0.00011412818181818184,-0.0,5.350385249002176e-10,-1.5085848164062447e-11,9.921780092816052e-10
0.00011413636363636365,-0.0,9.560853687514962e-10,-1.5084543355285347e-11,9.91998574605969e-10
0.00011414454545454547,-0.0,9.57627827171668e-10,-1.5083332543754144e-11,9.918198060335771e-10
0.00011415272727272728,-0.0,4.763504557587395e-10,-1.508205256333147e-11,9.916407552125644e-10
0.00011416090909090911,-0.0,-2.694368968095292e-10,-1.508068185355775e-11,9.914616767568358e-10
0.00011416909090909092,-0.0,-9.026289343960828e-10,-1.5079517473980117e-11,9.912829615352169e-10
0.00011417727272727275,-0.0,-1.1082011280068176e-09,-1.50781935997257e-11,9.911038684657738e-10
0.00011418545454545456,-0.0,-8.102458069104393e-10,-1.5076980252629873e-11,9.90925046223062e-10
0.00011419363636363638,-0.0,-1.9471857596089776e-10,-1.5075726727994816e-11,9.90746107698724e-10
0.0001142018181818182,-0.0,4.283251372757738e-10,-1.5074420794037322e-11,9.905671998125933e-10
0.00011421000000000002,-0.0,8.205106826748035e-10,-1.5073173474344547e-11,9.903881550286127e-10
0.00011421818181818183,-0.0,9.294666008329233e-10,-1.5071907137764703e-11,9.902093984811052e-10
0.00011422636363636366,-0.0,8.483396617352922e-10,-1.507061663761861e-11,9.900306182905072e-10
0.00011423454545454547,-0.0,6.723085640511172e-10,-1.506941751254919e-11,9.898517690092228e-10
0.00011424272727272729,-0.0,3.910766037520461e-10,-1.5068086188829795e-11,9.896731129477137e-10
0.0001142509090909091,0.0,-7.269642497321312e-11,-1.5066782936971083e-11,9.894942675931036e-10
0.00011425909090909093,0.0,-7.027988722155549e-10,-1.5065572487048348e-11,9.893155416030916e-10
0.00011426727272727274,0.0,-1.261795347503137e-09,-1.5064371740033507e-11,9.891368366215333e-10
0.00011427545454545457,0.0,-1.35685077614108e-09,-1.506314616203603e-11,9.88957763182511e-10
0.00011428363636363638,0.0,-7.09625670471223e-10,-1.5061849075188678e-11,9.887791059884105e-10
0.0001142918181818182,0.0,5.557006893719631e-10,-1.5060637928636573e-11,9.886005841373887e-10
0.00011430000000000001,0.0,1.8622709495607674e-09,-1.505928167441945e-11,9.884216382166615e-10
0.00011430818181818184,0.0,2.4778234617368664e-09,-1.5058013050888524e-11,9.882431651450894e-10
0.00011431636363636365,0.0,1.9955221000058283e-09,-1.5056809166000926e-11,9.88064762325064e-10
0.00011432454545454548,0.0,6.519323807295517e-10,-1.505562119698809e-11,9.878857802058036e-10
0.00011433272727272729,0.0,-7.841610395095677e-10,-1.505433821801402e-11,9.877071614828847e-10
0.00011434090909090911,0.0,-1.508261744720406e-09,-1.505306241482377e-11,9.875287009179742e-10
0.00011434909090909092,0.0,-1.212168016056599e-09,-1.5051799811603364e-11,9.873498938186024e-10
0.00011435727272727275,0.0,-2.548864445786881e-10,-1.505057854387616e-11,9.871715284682069e-10
0.00011436545454545456,0.0,6.536381288497956e-10,-1.5049367228653774e-11,9.869929400843823e-10
0.00011437363636363638,0.0,9.998421486005444e-10,-1.5048087432743793e-11,9.86814261350291e-10
0.0001143818181818182,0.0,8.070506585579921e-10,-1.5046916232782088e-11,9.866358562022827e-10
0.00011439000000000002,0.0,5.082017368856089e-10,-1.5045623078181883e-11,9.864572630508833e-10
0.00011439818181818183,0.0,4.853694517743055e-10,-1.5044391309594376e-11,9.862787072177098e-10
0.00011440636363636366,0.0,6.930949867968487e-10,-1.5043212271287175e-11,9.861002154203409e-10
0.00011441454545454547,0.0,7.065288221758259e-10,-1.5041836870052127e-11,9.859218715023187e-10
0.0001144227272727273,0.0,1.583196875731289e-10,-1.5040751755982332e-11,9.85743396243759e-10
0.0001144309090909091,0.0,-8.280790640341652e-10,-1.5039537612289437e-11,9.855648169316993e-10
0.00011443909090909093,0.0,-1.6211159792546345e-09,-1.5038280143937805e-11,9.853864871407736e-10
0.00011444727272727274,0.0,-1.5438408079967441e-09,-1.5037111200117114e-11,9.852079224033081e-10
0.00011445545454545457,0.0,-4.5388410194592e-10,-1.503581548262396e-11,9.850295494806329e-10
0.00011446363636363638,0.0,1.0553186280383982e-09,-1.5034531546097917e-11,9.848511882653494e-10
0.0001144718181818182,0.0,2.0369199762381012e-09,-1.5033257497441884e-11,9.84672741120128e-10
0.00011448000000000002,0.0,1.8786842027684677e-09,-1.5032133648541135e-11,9.844945756203203e-10
0.00011448818181818184,0.0,7.514249675788697e-10,-1.5030958641776353e-11,9.843159851439188e-10
0.00011449636363636365,0.0,-5.44194630629797e-10,-1.5029725908138277e-11,9.841377241604789e-10
0.00011450454545454548,-0.0,-1.205733568831414e-09,-1.5028484208660445e-11,9.83959366480408e-10
0.00011451272727272729,-0.0,-1.0187395590009485e-09,-1.502719519551826e-11,9.83780969955147e-10
0.00011452090909090911,-0.0,-4.369310669588715e-10,-1.502589589163155e-11,9.83602965531229e-10
0.00011452909090909092,-0.0,-1.1566364213328585e-10,-1.502470931012602e-11,9.834246590638547e-10
0.00011453727272727275,-0.0,-3.1853638286560523e-10,-1.502351248028489e-11,9.832460695083734e-10
0.00011454545454545456,-0.0,-7.094042086865648e-10,-1.5022244581193997e-11,9.830677993603885e-10
0.00011455363636363639,-0.0,-6.962594190531555e-10,-1.5021104477128906e-11,9.828897408709318e-10
0.0001145618181818182,-0.0,-1.1418127746935468e-11,-1.5019843652491654e-11,9.827111166868075e-10
0.00011457000000000002,-0.0,9.899407112471626e-10,-1.5018515899080737e-11,9.82533095779845e-10
0.00011457818181818183,-0.0,1.582536216438747e-09,-1.5017310289588654e-11,9.823549896950379e-10
0.00011458636363636366,-0.0,1.2646887609399859e-09,-1.501605564685204e-11,9.821767398295608e-10
0.00011459454545454547,-0.0,1.8718360162145461e-10,-1.501484718610628e-11,9.819985033862459e-10
0.0001146027272727273,-0.0,-9.47046879506902e-10,-1.5013589294156902e-11,9.818204828883971e-10
0.00011461090909090911,-0.0,-1.425730599396844e-09,-1.5012401422272205e-11,9.8164198249863e-10
0.00011461909090909093,-0.0,-1.0566545956000248e-09,-1.501101646342213e-11,9.81463952534836e-10
0.00011462727272727274,-0.0,-2.538788057985543e-10,-1.500976364202346e-11,9.812859843733392e-10
0.00011463545454545457,-0.0,3.6074923170372427e-10,-1.500856488196619e-11,9.81107908178067e-10
0.00011464363636363638,-0.0,4.752262537074419e-10,-1.5007420920896714e-11,9.80930001450289e-10
0.0001146518181818182,-0.0,2.817713479501462e-10,-1.5006045753782983e-11,9.807517578618402e-10
0.00011466000000000002,-0.0,2.11441958939991e-10,-1.500489329447715e-11,9.805736187382777e-10
0.00011466818181818184,-0.0,4.80367190660253e-10,-1.5003542406263395e-11,9.803954768520843e-10
0.00011467636363636365,-0.0,8.694793172118079e-10,-1.5002272660817925e-11,9.802176109963565e-10
0.00011468454545454548,-0.0,9.31109252903075e-10,-1.5001137554422624e-11,9.800395860126374e-10
0.00011469272727272729,-0.0,4.2372911556749277e-10,-1.499983759435922e-11,9.798616904288541e-10
0.0001147009090909091,-0.0,-4.266379431800322e-10,-1.4998684180593842e-11,9.796836900848213e-10
0.00011470909090909093,-0.0,-1.078368505929704e-09,-1.4997424928930868e-11,9.795057469949442e-10
0.00011471727272727274,-0.0,-1.1069548264567776e-09,-1.4996226478637453e-11,9.79327784470193e-10
0.00011472545454545456,-0.0,-5.388117539569249e-10,-1.4994928515006956e-11,9.791497399234285e-10
0.00011473363636363637,-0.0,1.9839204138176806e-10,-1.4993592835186015e-11,9.789718168927608e-10
0.0001147418181818182,-0.0,6.493919808363933e-10,-1.4992474462780073e-11,9.787941366945502e-10
0.00011475000000000001,-0.0,6.890803367271583e-10,-1.4991217007988344e-11,9.786160071863856e-10
0.00011475818181818184,0.0,5.554671692083661e-10,-1.4989939961584474e-11,9.784381648046282e-10
0.00011476636363636365,0.0,5.543023877503052e-10,-1.498878593873841e-11,9.782605799315218e-10
0.00011477454545454547,0.0,7.292194424816904e-10,-1.4987546016203492e-11,9.780824321967974e-10
0.00011478272727272728,0.0,8.121757710461285e-10,-1.498631579454632e-11,9.779049485261646e-10
0.00011479090909090911,0.0,5.00270710191976e-10,-1.498515304949187e-11,9.777269109703523e-10
0.00011479909090909092,0.0,-2.034596546755213e-10,-1.4983850677546363e-11,9.775489906902411e-10
0.00011480727272727275,0.0,-9.130832030902657e-10,-1.4982647310963316e-11,9.773714577996419e-10
0.00011481545454545456,0.0,-1.137593880600138e-09,-1.4981487131784132e-11,9.771935412670507e-10
0.00011482363636363638,0.0,-6.812317103194051e-10,-1.4980212232215046e-11,9.770158939558092e-10
0.0001148318181818182,0.0,1.82337839168507e-10,-1.49790252920777e-11,9.76838012200227e-10
0.00011484000000000002,0.0,9.152846958158714e-10,-1.497778210412737e-11,9.76660409720634e-10
0.00011484818181818183,0.0,1.1231703328638432e-09,-1.4976564042233235e-11,9.764824867354027e-10
0.00011485636363636366,0.0,8.18188669118305e-10,-1.4975340096858935e-11,9.763048152950922e-10
0.00011486454545454547,0.0,3.3066567040728264e-10,-1.497410626000452e-11,9.761272896397613e-10
0.00011487272727272729,0.0,-2.2305961112410523e-11,-1.4972931288867597e-11,9.759493342002633e-10
0.0001148809090909091,0.0,-1.9659030912815606e-10,-1.4971647915431325e-11,9.757718742071823e-10
0.00011488909090909093,0.0,-3.8115019357241325e-10,-1.4970518192512496e-11,9.75594206962405e-10
0.00011489727272727274,0.0,-7.220105715669377e-10,-1.496929531215628e-11,9.754164093712913e-10
0.00011490545454545456,0.0,-1.0969047418933716e-09,-1.4968068579833644e-11,9.752388803850174e-10
0.00011491363636363638,0.0,-1.1766771077736482e-09,-1.4966721385954963e-11,9.75061134275961e-10
0.0001149218181818182,0.0,-7.331622941182813e-10,-1.4965598283851363e-11,9.748837822761185e-10
0.00011493000000000001,0.0,9.09046071548268e-11,-1.496431634161191e-11,9.747060850748186e-10
0.00011493818181818184,0.0,8.171331721579091e-10,-1.4963051528817428e-11,9.745286214489135e-10
0.00011494636363636365,0.0,9.709667774656482e-10,-1.4962019139734546e-11,9.743509767690123e-10
0.00011495454545454547,0.0,4.475364209062488e-10,-1.496068725125521e-11,9.741733978126441e-10
0.00011496272727272729,0.0,-4.0703125674610155e-10,-1.4959427593870768e-11,9.739960007563753e-10
0.00011497090909090911,0.0,-1.0663108918379493e-09,-1.4958163167169346e-11,9.73818496970086e-10
0.00011497909090909092,0.0,-1.2118418635428169e-09,-1.4957003563204407e-11,9.736411680870162e-10
0.00011498727272727275,0.0,-9.143965569876843e-10,-1.495567755528214e-11,9.734634779117497e-10
0.00011499545454545456,0.0,-4.81847430775e-10,-1.4954509031528528e-11,9.732860469874262e-10
0.00011500363636363638,-0.0,-1.4798179066989832e-10,-1.4953342265138238e-11,9.731087989276461e-10
0.0001150118181818182,-0.0,9.617357248620442e-11,-1.4952019348181238e-11,9.72931039172513e-10
0.00011502000000000002,-0.0,3.8544611795690026e-10,-1.4950798188268724e-11,9.727538665428345e-10
0.00011502818181818183,-0.0,7.242978984641134e-10,-1.494960333861782e-11,9.725764470012305e-10
0.00011503636363636366,-0.0,8.801704138011874e-10,-1.494829430234561e-11,9.72399038634193e-10
0.00011504454545454547,-0.0,5.707145721524634e-10,-1.4947141115597507e-11,9.72221746519299e-10
0.0001150527272727273,-0.0,-2.106038096720574e-10,-1.4945896254346096e-11,9.720443582878797e-10
0.0001150609090909091,-0.0,-1.0546402944523437e-09,-1.4944685217631157e-11,9.718670255364324e-10
0.00011506909090909093,-0.0,-1.3693055373234688e-09,-1.4943487621231483e-11,9.716897292626099e-10
0.00011507727272727274,-0.0,-8.36299148637426e-10,-1.494228510350386e-11,9.715125575701746e-10
0.00011508545454545457,-0.0,2.8785093568831645e-10,-1.494104034890833e-11,9.713351614487608e-10
0.00011509363636363638,-0.0,1.3084204046986002e-09,-1.4939822550619243e-11,9.711578976100001e-10
0.0001151018181818182,-0.0,1.5881601850951495e-09,-1.4938585510509078e-11,9.709806524801556e-10
0.00011511000000000001,-0.0,1.0097756321245092e-09,-1.493737910798803e-11,9.708034057621708e-10
0.00011511818181818184,-0.0,2.8443053726880135e-11,-1.493620750013349e-11,9.706261722626784e-10
0.00011512636363636365,-0.0,-7.201998720717709e-10,-1.493501436933397e-11,9.704489437074414e-10
0.00011513454545454548,-0.0,-9.161055646022213e-10,-1.4933771058480787e-11,9.702717415196947e-10
0.00011514272727272729,-0.0,-7.360149677811714e-10,-1.493262720104472e-11,9.700944332208413e-10
0.00011515090909090911,-0.0,-5.895552750567824e-10,-1.4931408637761718e-11,9.699171802301235e-10
0.00011515909090909092,-0.0,-6.791259786807957e-10,-1.4930102017499097e-11,9.69740332982766e-10
0.00011516727272727275,-0.0,-8.038799227257452e-10,-1.4928962803548187e-11,9.695630589267399e-10
0.00011517545454545456,-0.0,-5.93501296691616e-10,-1.492775885554005e-11,9.69385832631575e-10
0.00011518363636363639,-0.0,5.2352084540799175e-11,-1.4926569932713463e-11,9.692086360751621e-10
0.0001151918181818182,-0.0,7.526299447660715e-10,-1.4925372075155754e-11,9.69031563417217e-10
0.00011520000000000002,-0.0,9.026450656407195e-10,-1.4924150451634466e-11,9.688543585492092e-10
0.00011520818181818183,-0.0,2.0910781556531632e-10,-1.4922906949497883e-11,9.68677393755241e-10
0.00011521636363636366,-0.0,-9.730780064843001e-10,-1.4921707785493658e-11,9.685005419817412e-10
0.00011522454545454547,-0.0,-1.8407590333416794e-09,-1.4920480793298055e-11,9.683234173811805e-10
0.0001152327272727273,-0.0,-1.7593712591654454e-09,-1.4919297959430527e-11,9.6814635618446e-10
0.0001152409090909091,-0.0,-7.931576750737746e-10,-1.4918100347192483e-11,9.679693338103457e-10
0.00011524909090909093,-0.0,3.149156930358122e-10,-1.4916827390486715e-11,9.677922537319903e-10
0.00011525727272727274,0.0,7.266697579095621e-10,-1.4915715632640725e-11,9.676152043962566e-10
0.00011526545454545457,0.0,1.8500852135034173e-10,-1.4914519870244664e-11,9.674380081574653e-10
0.00011527363636363638,0.0,-7.830944246250289e-10,-1.4913254910634158e-11,9.672610479816544e-10
0.0001152818181818182,0.0,-1.3143124587653887e-09,-1.4912017243334575e-11,9.670843792524663e-10
0.00011529000000000002,0.0,-9.351489336594737e-10,-1.4910774370580017e-11,9.669072724622596e-10
0.00011529818181818184,0.0,4.5705173553985256e-11,-1.490953252934162e-11,9.6673051500527e-10
0.00011530636363636365,0.0,8.102486715267332e-10,-1.4908292879755562e-11,9.66553467258716e-10
0.00011531454545454548,0.0,7.345101805796529e-10,-1.4907083576723538e-11,9.663764766497592e-10
0.00011532272727272729,0.0,-7.952154913264315e-11,-1.490579272839478e-11,9.661995110812125e-10
0.00011533090909090911,0.0,-8.968985577633373e-10,-1.490461639617911e-11,9.660228149035534e-10
0.00011533909090909093,0.0,-9.839365354444282e-10,-1.4903437196202393e-11,9.658459931454757e-10
0.00011534727272727275,0.0,-2.361636582782331e-10,-1.490219521147847e-11,9.656691085571224e-10
0.00011535545454545456,0.0,7.385145270330969e-10,-1.4901011458166453e-11,9.654924342739907e-10
0.00011536363636363639,0.0,1.1473511455550717e-09,-1.4899700498212808e-11,9.653155220501866e-10
0.0001153718181818182,0.0,6.904928933690575e-10,-1.4898469575513364e-11,9.651387746916096e-10
0.00011538000000000002,0.0,-1.9661768029083742e-10,-1.4897197750451422e-11,9.649621389739097e-10
0.00011538818181818184,0.0,-7.392108457768131e-10,-1.48960825495178e-11,9.647852409458312e-10
0.00011539636363636366,0.0,-5.048063686523794e-10,-1.4894890497441694e-11,9.646085726220357e-10
0.00011540454545454547,0.0,2.277495582643001e-10,-1.4893760327711813e-11,9.644316953733827e-10
0.0001154127272727273,0.0,7.32870159439011e-10,-1.4892501430591542e-11,9.642551285192555e-10
0.00011542090909090911,0.0,5.004718811206203e-10,-1.4891329711639276e-11,9.640783755840258e-10
0.00011542909090909093,0.0,-2.90564487753323e-10,-1.4890096211392988e-11,9.63901642471243e-10
0.00011543727272727274,0.0,-9.116084769446104e-10,-1.4888883359621164e-11,9.637250585047865e-10
0.00011544545454545456,0.0,-7.24652581879553e-10,-1.4887648491550627e-11,9.635483411429892e-10
0.00011545363636363638,0.0,2.3058843620787155e-10,-1.4886521652069347e-11,9.63371819841471e-10
0.00011546181818181819,0.0,1.221096088759311e-09,-1.488526379165492e-11,9.631949233425825e-10
0.00011547000000000002,0.0,1.4073333872960152e-09,-1.4884050864468338e-11,9.630183730674138e-10
0.00011547818181818183,0.0,5.435644002522175e-10,-1.4882963967395286e-11,9.628419377168534e-10
0.00011548636363636365,0.0,-8.009998710074511e-10,-1.48817251165992e-11,9.6266513007756e-10
0.00011549454545454547,0.0,-1.6904228086793407e-09,-1.488049461477962e-11,9.624887372937573e-10
0.00011550272727272729,-0.0,-1.5653293843442266e-09,-1.4879352359281597e-11,9.6231219940282e-10
0.0001155109090909091,-0.0,-6.625397403914233e-10,-1.4878093631982217e-11,9.621356392453302e-10
0.00011551909090909093,-0.0,2.2651433904053333e-10,-1.4876957526974747e-11,9.619591768199921e-10
0.00011552727272727274,-0.0,4.3446712982868664e-10,-1.4875781895583808e-11,9.617824844657449e-10
0.00011553545454545456,-0.0,-5.093472090978244e-11,-1.4874544276316584e-11,9.616060507498026e-10
0.00011554363636363638,-0.0,-6.442182159160237e-10,-1.4873346571817532e-11,9.614294964549582e-10
0.0001155518181818182,-0.0,-7.32561211327831e-10,-1.487214379259854e-11,9.61252974232147e-10
0.00011556000000000001,-0.0,-2.4398223347429643e-10,-1.4871002871090083e-11,9.610766560519827e-10
0.00011556818181818184,-0.0,2.8867223163393307e-10,-1.48698035196722e-11,9.60900146365501e-10
0.00011557636363636365,-0.0,2.2186650235407933e-10,-1.4868556819742585e-11,9.607236448923273e-10
0.00011558454545454547,-0.0,-5.836287141371943e-10,-1.4867322884670768e-11,9.605471441737774e-10
0.00011559272727272728,-0.0,-1.5737430670131534e-09,-1.486617203068355e-11,9.603708471632868e-10
0.00011560090909090911,-0.0,-1.920280050718136e-09,-1.486483829045956e-11,9.6019433487509e-10
0.00011560909090909092,-0.0,-1.206634298941537e-09,-1.4863729733373773e-11,9.600181519237224e-10
0.00011561727272727275,-0.0,1.9551715610279348e-10,-1.4862521991413435e-11,9.598417050840582e-10
0.00011562545454545456,-0.0,1.3802451598087825e-09,-1.486127188909029e-11,9.596653093699602e-10
0.00011563363636363638,-0.0,1.5902686989144313e-09,-1.4860126702120186e-11,9.594890613317222e-10
0.0001156418181818182,-0.0,7.765564631234681e-10,-1.485893843353784e-11,9.593126202406762e-10
0.00011565000000000002,-0.0,-4.05449811987895e-10,-1.4857690927007585e-11,9.591362910591877e-10
0.00011565818181818183,-0.0,-1.1334204564317182e-09,-1.4856475031468495e-11,9.589600823644638e-10
0.00011566636363636366,-0.0,-1.0331746345455918e-09,-1.4855236218026848e-11,9.58783751685804e-10
0.00011567454545454547,-0.0,-3.8177740046197106e-10,-1.4854050942029362e-11,9.586074881046886e-10
0.00011568272727272729,-0.0,2.2131737745288593e-10,-1.485285151802124e-11,9.584312095003477e-10
0.0001156909090909091,-0.0,3.910765073878998e-10,-1.4851696876006556e-11,9.582551871477696e-10
0.00011569909090909093,-0.0,2.3366330292812643e-10,-1.485046043581597e-11,9.58078794765913e-10
0.00011570727272727274,-0.0,1.548021580665481e-10,-1.4849228712828327e-11,9.579026602780258e-10
0.00011571545454545457,-0.0,4.114044257283984e-10,-1.4848037070796343e-11,9.577264552630238e-10
0.00011572363636363638,-0.0,8.307419506797282e-10,-1.484679872270934e-11,9.575502087223788e-10
0.0001157318181818182,-0.0,9.532429983461078e-10,-1.484563892797152e-11,9.57374194779874e-10
0.00011574000000000001,-0.0,4.674141960623617e-10,-1.484448023992348e-11,9.57197990484918e-10
0.00011574818181818184,-0.0,-4.5690400844179823e-10,-1.4843270328927202e-11,9.570217630737834e-10
0.00011575636363636365,0.0,-1.2429215930660599e-09,-1.4842061968984477e-11,9.568455902506387e-10
0.00011576454545454547,0.0,-1.3410127447598153e-09,-1.4840864789987107e-11,9.566696717340073e-10
0.00011577272727272729,0.0,-6.65060544166362e-10,-1.4839644637709244e-11,9.56493553021812e-10
0.00011578090909090911,0.0,3.2848178475312596e-10,-1.483846570449853e-11,9.563174860322568e-10
0.00011578909090909092,0.0,9.794812110333796e-10,-1.4837381748604078e-11,9.561415419572241e-10
0.00011579727272727275,0.0,9.024723805306464e-10,-1.483615313395665e-11,9.559652855167949e-10
0.00011580545454545456,0.0,2.2946085309193817e-10,-1.483498829742232e-11,9.55789413050355e-10
0.00011581363636363638,0.0,-5.459182213198211e-10,-1.4833785572819407e-11,9.556133836825675e-10
0.0001158218181818182,0.0,-9.603664707881243e-10,-1.4832562971744714e-11,9.554373457241472e-10
0.00011583000000000002,0.0,-8.824390726528907e-10,-1.4831409275344607e-11,9.55261421484495e-10
0.00011583818181818183,0.0,-5.13382142702591e-10,-1.4830202834503483e-11,9.55085352101341e-10
0.00011584636363636366,0.0,-1.47993846308424e-10,-1.4829063045584147e-11,9.549095033676661e-10
0.00011585454545454547,0.0,6.18161341714413e-11,-1.4827886355575054e-11,9.54733519112341e-10
0.0001158627272727273,0.0,1.478626480604193e-10,-1.482669914458719e-11,9.545574450274212e-10
0.0001158709090909091,0.0,1.8707844326071316e-10,-1.482558856049451e-11,9.543817037648055e-10
0.00011587909090909093,0.0,1.6289319704484024e-10,-1.4824277910142137e-11,9.542056045051197e-10
0.00011588727272727274,0.0,-2.0570903805760122e-11,-1.4823110105816898e-11,9.540297612271603e-10
