time_s,transmit_positive,transmit_negative,measured_positive,measured_negative,pulse_inversion_half_sum,recovered_harmonic,validation_true_nonlinear
1.2225e-05,5.983575621148353e-25,-5.983575621148353e-25,0.017104657500623965,-0.009973118189212784,0.0035657696557055904,0.0035657696557055904,-0.0004697846541001715
1.225e-05,1.5173061709129755e-38,-1.5173061709129755e-38,-0.004717683572106934,0.024161698845490225,0.009722007636691645,0.009722007636691645,-0.0004697846547277872
1.2275e-05,-2.0938789845011013e-25,2.0938789845011013e-25,-0.0058127293095673604,-0.044508597040487506,-0.025160663175027433,-0.025160663175027433,-0.0004697846557228954
1.23e-05,-2.347224836942089e-25,2.347224836942089e-25,-0.003883718916176467,-0.011581951661079257,-0.0077328352886278625,-0.0077328352886278625,-0.0004697846570855019
1.2325e-05,-1.8992175192085107e-25,1.8992175192085107e-25,0.002367943045951454,-0.008539049860225977,-0.003085553407137262,-0.003085553407137262,-0.0004697846588156112
1.235e-05,-1.3092383225266985e-25,1.3092383225266985e-25,2.3428584338091836e-05,-0.005627559197123884,-0.002802065306392896,-0.002802065306392896,-0.00046978466091323874
1.2375e-05,-8.05233746693624e-26,8.05233746693624e-26,0.011776863298420242,0.017417183166780495,0.014597023232600368,0.014597023232600368,-0.0004697846633783931
1.24e-05,-4.468401006324038e-26,4.468401006324038e-26,-0.0071561948953791366,-0.0031924335646019188,-0.005174314229990528,-0.005174314229990528,-0.00046978466621109204
1.2425e-05,-2.2122875315367382e-26,2.2122875315367382e-26,-0.0028056335546603624,0.009665945851636467,0.003430156148488052,0.003430156148488052,-0.0004697846694113491
1.245e-05,-9.331575792775566e-27,9.331575792775566e-27,-0.0031580872345091607,0.0026386930359026278,-0.0002596970993032665,-0.0002596970993032665,-0.0004697846729791852
1.2475e-05,-2.8410920565609958e-27,2.8410920565609958e-27,-0.019467067538809803,0.008137455738763049,-0.005664805900023377,-0.005664805900023377,-0.00046978467691461795
1.25e-05,2.342831349781119e-41,-2.342831349781119e-41,0.014091479480109019,-0.012379150752264525,0.0008561643639222469,0.0008561643639222469,-0.0004697846812176678
1.2525e-05,9.457173917534673e-28,-9.457173917534673e-28,0.02730700442978903,0.019510743962352854,0.02340887419607094,0.02340887419607094,-0.0004697846858883573
1.255e-05,1.033968070336987e-27,-1.033968070336987e-27,-0.026670718525825032,-0.0029950145013895708,-0.014832866513607301,-0.014832866513607301,-0.0004697846909267041
1.2575e-05,8.159617136534513e-28,-8.159617136534513e-28,-0.014297755569555867,-0.0051358018018830675,-0.009716778685719466,-0.009716778685719466,-0.0004697846963327253
1.26e-05,5.4860077977854055e-28,-5.4860077977854055e-28,-0.0009457191339048928,0.015604686406624874,0.00732948363635999,0.00732948363635999,-0.00046978470210644286
1.2625e-05,3.290806277274842e-28,-3.290806277274842e-28,0.012674784914273507,-0.012764981559451652,-4.5098322589072135e-05,-4.5098322589072135e-05,-0.000469784708247879
1.265e-05,1.7810459674982004e-28,-1.7810459674982004e-28,-0.0062169975364662474,-0.013765990898465821,-0.009991494217466035,-0.009991494217466035,-0.0004697847147570629
1.2675e-05,8.600173189124634e-29,-8.600173189124634e-29,0.008459851729654529,0.010692324838393023,0.009576088284023777,0.009576088284023777,-0.0004697847216340279
1.27e-05,3.5380441761276136e-29,-3.5380441761276136e-29,-0.0036060187065329713,0.008674742761257504,0.002534362027362266,0.002534362027362266,-0.0004697847288788193
1.2725e-05,1.050597123114526e-29,-1.050597123114526e-29,-0.012758596568322565,-0.017104550679013876,-0.014931573623668221,-0.014931573623668221,-0.0004697847364914852
1.275e-05,1.220045415903773e-43,-1.220045415903773e-43,0.000881560729633173,0.009372308831028337,0.005126934780330755,0.005126934780330755,-0.0004697847444720709
1.2775e-05,-3.3265767898190115e-30,3.3265767898190115e-30,-0.009249113732119044,-0.006505692070468857,-0.007877402901293951,-0.007877402901293951,-0.00046978475282062723
1.28e-05,-3.547202181387542e-30,3.547202181387542e-30,-0.01857807795265675,-0.002407830251707998,-0.010492954102182374,-0.010492954102182374,-0.00046978476153718704
1.2825e-05,-2.7301797085035627e-30,2.7301797085035627e-30,-0.010504985870848079,-0.0024160263263738845,-0.006460506098610982,-0.006460506098610982,-0.0004697847706217849
1.285e-05,-1.790278151893292e-30,1.790278151893292e-30,0.016935082733499366,-0.001310080790225769,0.007812500971636799,0.007812500971636799,-0.00046978478007444807
1.2875e-05,-1.0473915024344058e-30,1.0473915024344058e-30,-0.005264648948009783,-0.02237184276477428,-0.013818245856392032,-0.013818245856392032,-0.0004697847898952101
1.29e-05,-5.528718722254567e-31,5.528718722254567e-31,-0.027972954213799493,-0.014360485556203834,-0.021166719885001663,-0.021166719885001663,-0.0004697848000841063
1.2925e-05,-2.6037495149787137e-31,2.6037495149787137e-31,-0.010311893663483512,-0.011549930017984631,-0.01093091184073407,-0.01093091184073407,-0.0004697848106411939
1.295e-05,-1.0447151534550585e-31,1.0447151534550585e-31,-0.01197621866083959,0.00041457123936224175,-0.005780823710738674,-0.005780823710738674,-0.0004697848215665352
1.2975e-05,-3.0256137703473516e-32,3.0256137703473516e-32,0.030207821955217835,0.02160729046176831,0.025907556208493072,0.025907556208493072,-0.00046978483286020366
1.3e-05,-9.227023048404921e-46,9.227023048404921e-46,-0.0004014847861666492,-0.02366121412672066,-0.012031349456443656,-0.012031349456443656,-0.00046978484452227216
1.3025e-05,9.112973551104708e-33,-9.112973551104708e-33,-0.007320423834489453,0.025397555820591167,0.009038565993050857,0.009038565993050857,-0.00046978485655281094
1.305e-05,9.477442049187609e-33,-9.477442049187609e-33,0.022972466270962166,0.0011594514676829012,0.012065958869322534,0.012065958869322534,-0.0004697848689518734
1.3075e-05,7.114412906955313e-33,-7.114412906955313e-33,0.0024201825361482784,0.0037469321447958794,0.003083557340472079,0.003083557340472079,-0.00046978488171951435
1.31e-05,4.54999565893357e-33,-4.54999565893357e-33,-0.007640331938574002,-0.018801671036914335,-0.013221001487744168,-0.013221001487744168,-0.0004697848948557702
1.3125e-05,2.596223966481057e-33,-2.596223966481057e-33,0.001748471444592347,0.015902181969321357,0.008825326706956852,0.008825326706956852,-0.00046978490836069276
1.315e-05,1.3365962612504357e-33,-1.3365962612504357e-33,0.003224712761647567,-0.019147750496123262,-0.007961518867237848,-0.007961518867237848,-0.0004697849222343346
1.3175e-05,6.139282055785745e-34,-6.139282055785745e-34,-0.012929275634880005,-0.0002481607163714619,-0.006588718175625733,-0.006588718175625733,-0.00046978493647677113
1.32e-05,2.402475218229753e-34,-2.402475218229753e-34,0.012487125340117061,-0.023937161426385162,-0.00572501804313405,-0.00572501804313405,-0.0004697849510880799
1.3225e-05,6.786051457144263e-35,-6.786051457144263e-35,-0.0045899284984428764,0.014584042915899379,0.004997057208728251,0.004997057208728251,-0.0004697849660683551
1.325e-05,-5.779770583126029e-50,5.779770583126029e-50,-0.015448771639508297,-0.01741268059288985,-0.016430726116199074,-0.016430726116199074,-0.00046978498141768486
1.3275e-05,-1.9442362942117517e-35,1.9442362942117517e-35,-0.011490188748631315,0.00820039899806495,-0.0016448948752831828,-0.0016448948752831828,-0.0004697849971361579
1.33e-05,-1.9720717498234615e-35,1.9720717498234615e-35,0.0013467695699887036,0.015704511957524942,0.008525640763756823,0.008525640763756823,-0.00046978501322385085
1.3325e-05,-1.443820751263243e-35,1.443820751263243e-35,0.002998240920030981,-0.0005572318905696434,0.001220504514730669,0.001220504514730669,-0.0004697850296808338
1.335e-05,-9.00591476748102e-36,9.00591476748102e-36,0.007629815494351964,0.025968065244282308,0.016798940369317138,0.016798940369317138,-0.00046978504650716917
1.3375e-05,-5.011891294667009e-36,5.011891294667009e-36,-0.015303901636283866,-0.028770412605447836,-0.02203715712086585,-0.02203715712086585,-0.00046978506370292153
1.34e-05,-2.516531483196626e-36,2.516531483196626e-36,-0.01533898299544617,0.0022356556910446542,-0.006551663652200758,-0.006551663652200758,-0.0004697850812681673
1.3425e-05,-1.1273592966567491e-36,1.1273592966567491e-36,-0.004411869738444445,0.010695822686674265,0.00314197647411491,0.00314197647411491,-0.00046978509920299246
1.345e-05,-4.302752033611435e-37,4.302752033611435e-37,-0.011100112179323553,0.01273501706298166,0.0008174524418290531,0.0008174524418290531,-0.00046978511750749474
1.3475e-05,-1.1853515949286085e-37,1.1853515949286085e-37,-0.012910759486139917,0.0006589873925373225,-0.006125886046801298,-0.006125886046801298,-0.0004697851361817835
1.35e-05,-2.063055597801895e-51,2.063055597801895e-51,0.008125357564593075,-0.011583503419497584,-0.0017290729274522547,-0.0017290729274522547,-0.00046978515522596746
1.3525e-05,3.23045995541624e-38,-3.23045995541624e-38,0.009193118467797896,0.018580989325845062,0.013887053896821478,0.013887053896821478,-0.0004697851746401574
1.355e-05,3.1958078970531926e-38,-3.1958078970531926e-38,0.02155044447612185,-0.011385980370547543,0.005082232052787153,0.005082232052787153,-0.00046978519442444715
1.3575e-05,2.2819907050529763e-38,-2.2819907050529763e-38,-0.0019847796106072313,-0.006244971557231529,-0.00411487558391938,-0.00411487558391938,-0.00046978521457892853
1.36e-05,1.388260804392697e-38,-1.388260804392697e-38,-0.0024570881548758605,-0.021555149497136983,-0.012006118826006423,-0.012006118826006423,-0.00046978523510368
1.3625e-05,7.535073803345274e-39,-7.535073803345274e-39,-0.0053027017121045975,-0.011686791618576707,-0.008494746665340652,-0.008494746665340652,-0.00046978525599877965
1.365e-05,3.690038297947586e-39,-3.690038297947586e-39,-0.01253408908734601,0.009504043512909057,-0.0015150227872184766,-0.0015150227872184766,-0.0004697852772643156
1.3675e-05,1.612254115046172e-39,-1.612254115046172e-39,0.0005865119724104842,0.026115555943820055,0.01335103395811527,0.01335103395811527,-0.0004697852989003903
1.37e-05,6.001504001785753e-40,-6.001504001785753e-40,-0.000825259294343313,-0.012179128365792808,-0.006502193830068061,-0.006502193830068061,-0.00046978532090712364
1.3725e-05,1.612514422997382e-40,-1.612514422997382e-40,-0.013571512824939179,-0.001696008534807875,-0.007633760679873527,-0.007633760679873527,-0.0004697853432846512
1.375e-05,-1.955675933170656e-54,1.955675933170656e-54,-0.002596067132337445,0.013863021566991124,0.005633477217326839,0.005633477217326839,-0.0004697853660331167
1.3775e-05,-4.18028659313079e-41,4.18028659313079e-41,-0.015345398561327783,9.751805030372055e-05,-0.007623940255512031,-0.007623940255512031,-0.000469785389152653
1.38e-05,-4.033341536496514e-41,4.033341536496514e-41,-0.001962561208820127,-0.012157033794178455,-0.007059797501499291,-0.007059797501499291,-0.00046978541264337603
1.3825e-05,-2.8089295206399173e-41,2.8089295206399173e-41,0.0029906308104751104,0.01414955786016729,0.0085700943353212,0.0085700943353212,-0.0004697854365053822
1.385e-05,-1.6666356654021181e-41,1.6666356654021181e-41,0.012901126581861601,-0.00734728931185757,0.0027769186350020156,0.0027769186350020156,-0.0004697854607387498
1.3875e-05,-8.822664357494427e-42,8.822664357494427e-42,-0.01396640997085335,0.004744683740207161,-0.004610863115323095,-0.004610863115323095,-0.0004697854853435517
1.39e-05,-4.2139148799402966e-42,4.2139148799402966e-42,-0.012999095865870008,-0.015623204877866037,-0.014311150371868022,-0.014311150371868022,-0.00046978551031987866
1.3925e-05,-1.795688565348987e-42,1.795688565348987e-42,-0.01894015999609675,-0.002184594346220494,-0.010562377171158622,-0.010562377171158622,-0.00046978553566785796
1.395e-05,-6.519289409738603e-43,6.519289409738603e-43,0.0038642029848027764,-0.005163679910064881,-0.0006497384626310524,-0.0006497384626310524,-0.00046978556138765117
1.3975e-05,-1.7083875853402965e-43,1.7083875853402965e-43,0.007903836876334109,0.0034256921856218314,0.00566476453097797,0.00566476453097797,-0.00046978558747945345
1.4e-05,-9.425614132148133e-58,9.425614132148133e-58,-0.03868057362955506,-0.014930732013298923,-0.026805652821426988,-0.026805652821426988,-0.00046978561394346276
1.4025e-05,4.212831917804076e-44,-4.212831917804076e-44,0.010378564011772751,-0.009245811493348466,0.0005663762592121426,0.0005663762592121426,-0.00046978564077984744
1.405e-05,3.964383972781256e-44,-3.964383972781256e-44,0.024139725003405003,-0.03726724352252637,-0.006563759259560683,-0.006563759259560683,-0.00046978566798872956
1.4075e-05,2.692738582734365e-44,-2.692738582734365e-44,0.005724591996305038,-0.007063690601006997,-0.0006695493023509795,-0.0006695493023509795,-0.0004697856955701836
1.41e-05,1.5582482938878876e-44,-1.5582482938878876e-44,-0.013725329826269566,-0.036834700945259376,-0.025280015385764472,-0.025280015385764472,-0.00046978572352424997
1.4125e-05,8.04522851574002e-45,-8.04522851574002e-45,-0.00406751089329934,0.002370570354453702,-0.000848470269422819,-0.000848470269422819,-0.00046978575185096524
1.415e-05,3.7477190246000375e-45,-3.7477190246000375e-45,-0.040132923456092394,0.011098330123999885,-0.014517296666046255,-0.014517296666046255,-0.0004697857805504267
1.4175e-05,1.557596346117412e-45,-1.557596346117412e-45,0.0068240944560216486,-0.025645962357188308,-0.00941093395058333,-0.00941093395058333,-0.00046978580962280176
1.42e-05,5.515270296990935e-46,-5.515270296990935e-46,-0.006201210207206807,0.0077481607777490115,0.0007734752852711023,0.0007734752852711023,-0.00046978583906832113
1.4225e-05,1.4095990075105202e-46,-1.4095990075105202e-46,-0.018523726946614846,-0.0017357729533885508,-0.0101297499500017,-0.0101297499500017,-0.0004697858688872736
1.425e-05,-2.738417420391929e-64,2.738417420391929e-64,-0.0016297496851428177,-0.017531905278216055,-0.009580827481679436,-0.009580827481679436,-0.00046978589907992066
1.4275e-05,-3.3065004528846324e-47,3.3065004528846324e-47,0.0015180168332316777,0.005191435739172258,0.0033547262862019677,0.0033547262862019677,-0.00046978592964648004
1.43e-05,-3.0346793122189263e-47,3.0346793122189263e-47,0.0015448431902640451,0.01514484256443559,0.008344842877349818,0.008344842877349818,-0.0004697859605870589
1.4325e-05,-2.0103604115378661e-47,2.0103604115378661e-47,0.0036134807913680185,0.014426308960627948,0.009019894875997983,0.009019894875997983,-0.00046978599190169177
1.435e-05,-1.1346424517262879e-47,1.1346424517262879e-47,-0.01487628239275126,-0.004235274801852452,-0.009555778597301856,-0.009555778597301856,-0.0004697860235903643
1.4375e-05,-5.713515244264153e-48,5.713515244264153e-48,0.02517888101700358,-0.001005358056426255,0.012086761480288663,0.012086761480288663,-0.0004697860556530838
1.44e-05,-2.595820557574214e-48,2.595820557574214e-48,0.010085616660740511,-0.03780896342937329,-0.01386167338431639,-0.01386167338431639,-0.0004697860880899619
1.4425e-05,-1.0522167279025748e-48,1.0522167279025748e-48,0.017244517279702175,-0.011356444407613214,0.0029440364360444806,0.0029440364360444806,-0.00046978612090119794
1.445e-05,-3.633789131468624e-49,3.633789131468624e-49,-0.01241273947018042,0.03143718195165648,0.009512221240738028,0.009512221240738028,-0.00046978615408710747
1.4475e-05,-9.057975533910975e-50,9.057975533910975e-50,0.012098320331446272,-0.015586181589922731,-0.0017439306292382295,-0.0017439306292382295,-0.0004697861876480443
1.45e-05,-1.4943904196895403e-63,1.4943904196895403e-63,0.005914402629015613,-0.03249038329330788,-0.013287990332146135,-0.013287990332146135,-0.0004697862215843275
