a_m=0.009246010048290298,b_m=0.002648018873008202,c_m=0.008575913291890601,d_m=0.005
time_s,source_pressure_pa,receiver_pressure_pa,piezo_voltage_v,piezo_voltage_envelope_v
3.823363636363637e-05,-0.0,-0.032269365911754166,-2.9191252920399623e-08,3.603892772997705e-08
3.824181818181819e-05,-0.0,-0.03455798462623798,-3.124098921456007e-08,3.605837714796417e-08
3.825000000000001e-05,0.0,-0.03646616676534036,-3.294902109815648e-08,3.606969779031014e-08
3.8258181818181826e-05,0.0,-0.03797135291688116,-3.429554465363981e-08,3.60728827471748e-08
3.8266363636363645e-05,0.0,-0.039055867872534435,-3.526503988231437e-08,3.606793061098193e-08
3.827454545454546e-05,0.0,-0.03970714800663968,-3.584646369475471e-08,3.6054845477042644e-08
3.828272727272728e-05,0.0,-0.03991790136018549,-3.603338597455342e-08,3.6033636937987305e-08
3.82909090909091e-05,0.0,-0.03968619821380396,-3.582406691734696e-08,3.600432007202601e-08
3.829909090909092e-05,0.0,-0.0390154909177774,-3.522147464232965e-08,3.5966915425050255e-08
3.8307272727272736e-05,0.0,-0.03791456274940526,-3.423324288266177e-08,3.5921448986609245e-08
3.8315454545454554e-05,0.0,-0.03639740657346353,-3.287156937269417e-08,3.586795215979905e-08
3.832363636363637e-05,0.0,-0.03448303507472131,-3.11530563521397e-08,3.580646172511263e-08
3.833181818181819e-05,0.0,-0.03219522529756322,-2.9098495388742425e-08,3.5737019798309376e-08
3.834000000000001e-05,0.0,-0.029562201152144387,-2.67325994704449e-08,3.565967378236992e-08
3.834818181818183e-05,0.0,-0.026616258415289328,-2.4083686024866523e-08,3.557447631361728e-08
3.835636363636364e-05,0.0,-0.023393337554542655,-2.118331517803166e-08,3.548148520208048e-08
3.836454545454546e-05,0.0,-0.01993255042349173,-1.8065888156501876e-08,3.538076336620849e-08
3.8372727272727275e-05,0.0,-0.016275667505097454,-1.4768211259048372e-08,3.527237876202039e-08
3.8380909090909094e-05,0.0,-0.01246657290812895,-1.1329031268535337e-08,3.515640430682167e-08
3.838909090909091e-05,0.0,-0.00855069474233432,-7.78854853564388e-09,3.50329177975879e-08
3.839727272727273e-05,0.0,-0.004574418804836007,-4.1879142386783616e-09,3.4902001824159234e-08
3.840545454545455e-05,0.0,-0.0005844936993567307,-5.687185043855246e-10,3.4763743677367464e-08
3.8413636363636367e-05,0.0,0.003372564420946302,3.027523838591828e-09,3.4618235252249414e-08
3.8421818181818185e-05,0.0,0.007251059347363289,6.559883110132198e-09,3.446557294648622e-08
3.843e-05,0.0,0.011006686576386322,9.988513571653845e-09,3.4305857554234145e-08
3.843818181818182e-05,0.0,0.01459708165267429,1.3275134694833582e-08,3.413919415550255e-08
3.844636363636364e-05,0.0,0.017982337804943717,1.6383488722193253e-08,3.3965692001254676e-08
3.845454545454546e-05,0.0,0.02112548608424448,1.9279768702905007e-08,3.378546439440022e-08
3.8462727272727276e-05,0.0,0.023992931807801956,2.193301163254615e-08,3.359862856686519e-08
3.8470909090909094e-05,0.0,0.026554841790514875,2.4315451842196675e-08,3.3405305552923754e-08
3.847909090909091e-05,0.0,0.028785477599256648,2.6402830362210575e-08,3.320562005898103e-08
3.848727272727273e-05,0.0,0.03066347088025247,2.8174656620417338e-08,3.299970033000474e-08
3.849545454545455e-05,0.0,0.03217203767405886,2.961441951383085e-08,3.27876780128025e-08
3.850363636363637e-05,-0.0,0.033299129532485934,3.070974560706164e-08,3.2569688016350164e-08
3.8511818181818186e-05,-0.0,0.034037520173193836,3.1452502948954804e-08,3.2345868369375876e-08
3.8520000000000004e-05,-0.0,0.034384827336498634,3.183884975074288e-08,3.2116360075409395e-08
3.852818181818182e-05,-0.0,0.03434347043102422,3.1869227923272294e-08,3.188130696551108e-08
3.853636363636364e-05,-0.0,0.03392056545639101,3.154830221683837e-08,3.1640855548888026e-08
3.854454545454546e-05,-0.0,0.033127759558787516,3.088484643424398e-08,3.1395154861622594e-08
3.855272727272728e-05,-0.0,0.031981008396371476,2.9891578885691615e-08,3.114435631372101e-08
3.8560909090909095e-05,-0.0,0.030500300254230495,2.8584949913380176e-08,3.088861353470794e-08
3.8569090909090913e-05,-0.0,0.028709331542403068,2.698488492523277e-08,3.062808221797816e-08
3.857727272727273e-05,-0.0,0.026635138925752366,2.5114486932886134e-08,3.036291996413289e-08
3.858545454545455e-05,-0.0,0.024307693863191406,2.2999703081673844e-08,3.009328612350933e-08
3.859363636363637e-05,-0.0,0.02175946576924296,2.0668960083644343e-08,2.981934163813194e-08
3.8601818181818186e-05,-0.0,0.0190249603481003,1.815277381353956e-08,2.9541248883291945e-08
3.8610000000000005e-05,-0.0,0.01614023988576539,1.548333859819378e-08,2.9259171508979768e-08
3.861818181818182e-05,-0.0,0.013142432417652177,1.2694101919235847e-08,2.8973274281378157e-08
3.862636363636364e-05,-0.0,0.010069236717072279,9.819330355809588e-09,2.8683722924630338e-08
3.863454545454546e-05,-0.0,0.00695842997570768,6.893672617971937e-09,2.8390683963091526e-08
3.864272727272728e-05,-0.0,0.00384738487352869,3.951725463464227e-09,2.8094324564271463e-08
3.8650909090909096e-05,-0.0,0.0007726024671366222,1.027608152804806e-09,2.7794812382669436e-08
3.8659090909090914e-05,-0.0,-0.0022307330319058507,-1.8454491165819376e-09,2.749231540470323e-08
3.866727272727273e-05,-0.0,-0.005129171956379935,-4.6354976428580875e-09,2.7187001794926863e-08
3.867545454545455e-05,-0.0,-0.007891384240627733,-7.3122387177050156e-09,2.6879039743729776e-08
3.868363636363637e-05,-0.0,-0.010488507292794,-9.847363802236432e-09,2.6568597316703632e-08
3.869181818181819e-05,-0.0,-0.012894452770132596,-1.2214862460685399e-08,2.6255842305861976e-08
3.8700000000000006e-05,-0.0,-0.015086169019709331,-1.4391294644776654e-08,2.5940942082887033e-08
3.8708181818181824e-05,-0.0,-0.01704385665331817,-1.6356024472449887e-08,2.5624063454579354e-08
3.871636363636364e-05,-0.0,-0.01875113545267716,-1.8091413224384063e-08,2.530537252067623e-08
3.872454545454546e-05,-0.0,-0.020195161537485806,-1.9582969881698314e-08,2.498503453419857e-08
3.873272727272728e-05,-0.0,-0.021366694463325276,-2.081945813927629e-08,2.4663213764485003e-08
3.87409090909091e-05,-0.0,-0.02226011463758245,-2.1792959442378063e-08,2.434007336305946e-08
3.8749090909090915e-05,-0.0,-0.02287339213896339,-2.249889220073023e-08,2.4015775232476973e-08
3.875727272727273e-05,0.0,-0.023208008689745544,-2.293598792556125e-08,2.3690479898283913e-08
3.876545454545455e-05,0.0,-0.0232688351504888,-2.3106225602910813e-08,2.3364346384220906e-08
3.877363636363637e-05,0.0,-0.02306396747617461,-2.3014726153357003e-08,2.3037532090794508e-08
3.878181818181819e-05,0.0,-0.02260452458337429,-2.2669609327052866e-08,2.271019267733126e-08
3.8790000000000006e-05,0.0,-0.021904412023872718,-2.2081815837344994e-08,2.2382481947623436e-08
3.8798181818181825e-05,0.0,-0.02098005573617958,-2.1264897940756934e-08,2.2054551739269896e-08
3.880636363636364e-05,0.0,-0.019850110448762656,-2.0234782021113797e-08,2.1726551816805788e-08
3.881454545454546e-05,0.0,-0.018535147535106763,-1.9009507027326608e-08,2.139862976870817e-08
3.882272727272728e-05,0.0,-0.01705732726957073,-1.7608942845067312e-08,2.107093090835858e-08
3.88309090909091e-05,0.0,-0.015440060504462071,-1.6054492850416136e-08,2.0743598179034728e-08
3.8839090909090916e-05,0.0,-0.013707664783967453,-1.4368784997717467e-08,2.0416772062998125e-08
3.8847272727272734e-05,0.0,-0.011885019831918161,-1.2575355834443443e-08,2.0090590494732598e-08
3.885545454545455e-05,0.0,-0.00999722720127377,-1.0698331813887306e-08,1.9765188778387904e-08
3.886363636363637e-05,0.0,-0.008069278658115457,-8.762112193939342e-09,1.944069950946997e-08
3.887181818181819e-05,0.0,-0.006125737597192738,-6.791057669818139e-09,1.9117252500813553e-08
3.888000000000001e-05,0.0,-0.004190437455789239,-4.809188694021512e-09,1.879497471286662e-08
3.8888181818181825e-05,0.0,-0.002286200714652999,-2.839897192185971e-09,1.8473990188308785e-08
3.8896363636363644e-05,0.0,-0.00043458165629593607,-9.05675093912079e-10,1.8154419991016074e-08
3.890454545454546e-05,0.0,0.0013443644001743865,9.721372316511784e-10,1.7836382149382993e-08
3.891272727272728e-05,0.0,0.0030322831443891137,2.773579908703698e-09,1.75199916039983e-08
3.89209090909091e-05,0.0,0.004612692849395245,4.480277520006434e-09,1.7205360159671547e-08
3.892909090909092e-05,0.0,0.006071124225856214,6.075616179981665e-09,1.6892596441797196e-08
3.8937272727272735e-05,0.0,0.007395227807537706,7.544892217583093e-09,1.6581805857033703e-08
3.894545454545455e-05,0.0,0.00857484861431577,8.87543140513533e-09,1.6273090558277108e-08
3.895363636363637e-05,0.0,0.00960206831901087,1.0056678105146271e-08,1.5966549413892752e-08
3.896181818181819e-05,0.0,0.010471215603192245,1.1080254138072322e-08,1.5662277981169406e-08
3.897000000000001e-05,0.0,0.011178845818474118,1.193998759408211e-08,1.5360368483950853e-08
3.8978181818181826e-05,0.0,0.011723691468161527,1.2631912215317954e-08,1.5060909794397257e-08
3.8986363636363645e-05,0.0,0.012106585384547775,1.3154238356681827e-08,1.4763987418818132e-08
3.899454545454546e-05,0.0,0.012330358795644314,1.3507296887995497e-08,1.4469683487520976e-08
3.900272727272728e-05,-0.0,0.012399716748378892,1.369345772422125e-08,1.4178076748606075e-08
3.90109090909091e-05,-0.0,0.012321093580907407,1.3717024959650883e-08,1.3889242565640753e-08
3.901909090909092e-05,-0.0,0.012102491313073623,1.3584110833530709e-08,1.3603252919135863e-08
3.9027272727272736e-05,-0.0,0.011753303950482042,1.330249096613546e-08,1.3320176411747089e-08
3.9035454545454554e-05,-0.0,0.011284130774205002,1.2881443474137284e-08,1.3040078277116812e-08
3.904363636363637e-05,-0.0,0.010706581715691483,1.233157470121948e-08,1.276302039226977e-08
3.905181818181819e-05,-0.0,0.01003307789658727,1.1664634383910983e-08,1.2489061293471484e-08
3.906000000000001e-05,-0.0,0.009276650348202015,1.0893323113872207e-08,1.2218256195454272e-08
3.906818181818183e-05,-0.0,0.008450739818175722,1.0031094957270046e-08,1.1950657013915418e-08
3.9076363636363645e-05,-0.0,0.007569000425959485,9.091958050956957e-09,1.1686312391184157e-08
3.9084545454545464e-05,-0.0,0.006645109747955519,8.090275915983596e-09,1.1425267724955914e-08
3.909272727272728e-05,-0.0,0.0056925877018655525,7.040572114072162e-09,1.1167565199988725e-08
3.9100909090909093e-05,-0.0,0.004724626362577672,5.957340725060148e-09,1.0913243822650185e-08
3.910909090909091e-05,-0.0,0.003753932583591819,4.854864946363684e-09,1.0662339458210239e-08
3.911727272727273e-05,-0.0,0.002792585023478079,3.747045912872852e-09,1.0414884870762895e-08
3.912545454545455e-05,-0.0,0.0018519068911523108,2.6472436113255605e-09,1.0170909765666975e-08
3.9133636363636366e-05,-0.0,0.0009423554317677013,1.5681315211857768e-09,9.930440834389472e-09
3.9141818181818185e-05,-0.0,7.342888156157651e-05,5.215663586049147e-10,9.69350180163648e-09
3.915e-05,-0.0,-0.0007464086703307641,-4.815259646096507e-10,9.460113474655566e-09
3.915818181818182e-05,-0.0,-0.0015097843579386298,-1.4312473247209376e-09,9.23029379459105e-09
3.916636363636364e-05,-0.0,-0.002210455668602899,-2.318806740686744e-09,9.004057889776098e-09
3.917454545454546e-05,-0.0,-0.0028433319996429927,-3.1365817952675824e-09,8.78141813084367e-09
3.9182727272727276e-05,-0.0,-0.003404479251838296,-3.878162078730868e-09,8.562384187538331e-09
3.9190909090909094e-05,-0.0,-0.0038911082867244913,-4.538374861398126e-09,8.346963087110322e-09
3.919909090909091e-05,-0.0,-0.004301548267947936,-5.113293437850056e-09,8.135159274179699e-09
3.920727272727273e-05,-0.0,-0.004635206074878585,-5.60022880569568e-09,7.926974671945952e-09
3.921545454545455e-05,-0.0,-0.004892513118026233,-5.997705542956686e-09,7.722408744638141e-09
3.922363636363637e-05,-0.0,-0.005074860999699172,-6.3054229281648175e-09,7.521458561080403e-09
3.9231818181818186e-05,-0.0,-0.0051845275494315215,-6.524202504537428e-09,7.324118859268985e-09
3.9240000000000004e-05,-0.0,-0.005224594822090592,-6.655923422759508e-09,7.130382111841997e-09
3.924818181818182e-05,-0.0,-0.005198860677801998,-6.703447005100518e-09,6.940238592335521e-09
3.925636363636364e-05,0.0,-0.005111745567848531,-6.6705320563462475e-09,6.753676442116716e-09
3.926454545454546e-05,0.0,-0.004968196130830266,-6.561742504272579e-09,6.570681737885269e-09
3.927272727272728e-05,0.0,-0.004773587160267932,-6.382348984444325e-09,6.391238559641139e-09
3.9280909090909095e-05,0.0,-0.0045336234404229885,-6.138225991668756e-09,6.21532905901353e-09
3.928909090909091e-05,0.0,-0.004254242863567261,-5.835746204489075e-09,6.042933527852531e-09
3.929727272727273e-05,0.0,-0.003941522141623567,-5.481673550994005e-09,5.874030466983088e-09
3.930545454545455e-05,0.0,-0.0036015863105191425,-5.083056525536861e-09,5.708596655027789e-09
3.931363636363637e-05,0.0,-0.0032405230993407873,-4.647123188537628e-09,5.546607217204013e-09
3.9321818181818186e-05,0.0,-0.0028643031010930848,-4.181179187405844e-09,5.3880356940051514e-09
3.9330000000000005e-05,0.0,-0.0024787065401742597,-3.692510027957343e-09,5.232854109677933e-09
3.933818181818182e-05,0.0,-0.0020892572861875274,-3.188288704796691e-09,5.081033040411876e-09
3.934636363636364e-05,0.0,-0.0017011646169027286,-2.675489668375441e-09,4.932541682157768e-09
3.935454545454546e-05,0.0,-0.001319273087455811,-2.1608099682138104e-09,4.78734791799559e-09
3.936272727272728e-05,0.0,-0.0009480207204502543,-1.6505982684960078e-09,4.645418384977883e-09
3.9370909090909096e-05,0.0,-0.0005914055945497621,-1.1507922862684391e-09,4.506718540372465e-09
3.9379090909090914e-05,0.0,-0.00025296077926319254,-6.668650560795144e-10,4.371212727236977e-09
3.938727272727273e-05,0.0,6.426255746717273e-05,-2.0378028025845248e-10,4.23886423925723e-09
3.939545454545455e-05,0.0,0.00035770415318068697,2.340431167998178e-10,4.109635384784716e-09
3.940363636363637e-05,0.0,0.000625296150241907,6.427572471441495e-10,3.983487550014702e-09
3.941181818181819e-05,0.0,0.0008654575619804297,1.0191024751465478e-09,3.8603812612459376e-09
3.9420000000000005e-05,0.0,0.0010770822516354794,1.3604158542457728e-09,3.740276246167283e-09
3.9428181818181824e-05,0.0,0.001259521031573588,1.6646311567888148e-09,3.623131494121312e-09
3.943636363636364e-05,0.0,0.001412558538386054,1.9302709667315015e-09,3.508905315296749e-09
3.944454545454546e-05,0.0,0.0015363855743746545,2.15643139040248e-09,3.397555398803307e-09
3.945272727272728e-05,0.0,0.0016315676278936854,2.3427600133094195e-09,3.2890388695899043e-09
3.94609090909091e-05,0.0,0.0016990102945195816,2.489427790657775e-09,3.183312344164292e-09
3.9469090909090915e-05,0.0,0.0017399223187236396,2.5970956057127197e-09,3.0803319850819967e-09
3.947727272727273e-05,0.0,0.001755776962437061,2.6668762633855598e-09,2.9800535541689917e-09
3.948545454545455e-05,0.0,0.0017482723835569672,2.7002927067235337e-09,2.8824324644504308e-09
3.949363636363637e-05,0.0,0.0017192916750871914,2.6992332517300456e-09,2.7874238307582738e-09
3.950181818181819e-05,-0.0,0.0016708631753573893,2.665904631747927e-09,2.6949825189939484e-09
3.9510000000000006e-05,-0.0,0.0016051216127918868,2.6027836272241194e-09,2.6050631940250634e-09
3.9518181818181825e-05,-0.0,0.001524270596211106,2.512568030921455e-09,2.5176203661994037e-09
3.952636363636364e-05,-0.0,0.0014305469048590607,2.3981276635143655e-09,2.432608436457599e-09
3.953454545454546e-05,-0.0,0.001326186972465424,2.262456111076735e-09,2.349981740035636e-09
3.954272727272728e-05,-0.0,0.001213395897844712,2.1086238053612674e-09,2.269694588745948e-09
3.95509090909091e-05,-0.0,0.0010943192519339614,1.939733011156422e-09,2.191701311825972e-09
3.9559090909090916e-05,-0.0,0.0009710178888346888,1.7588752235933926e-09,2.1159562953556156e-09
3.9567272727272734e-05,-0.0,0.0008454459073375851,1.5690914132471602e-09,2.0424140202342504e-09
3.957545454545455e-05,-0.0,0.000719431850463305,1.373335489438127e-09,1.9710290987219883e-09
3.958363636363637e-05,-0.0,0.0005946631745465502,1.1744412834252e-09,1.901756309543166e-09
3.959181818181819e-05,-0.0,0.00047267396701580343,9.75093284308947e-10,1.8345506315591978e-09
3.960000000000001e-05,-0.0,0.0003548358438604947,7.77801292459e-10,1.7693672760135889e-09
3.9608181818181825e-05,-0.0,0.00024235191430190878,5.848790891219369e-10,1.7061617173605759e-09
3.9616363636363644e-05,-0.0,0.00013625366175262747,3.984271574128383e-10,1.6448897226835312e-09
3.962454545454546e-05,-0.0,3.740055701105066e-05,2.2031942994772696e-10,1.5855073797192323e-09
3.963272727272728e-05,-0.0,-5.3517808063655806e-05,5.219398259594404e-11,1.5279711234967516e-09
3.96409090909091e-05,-0.0,-0.0001359773003717352,-1.0455245718978883e-10,1.4722377616109074e-09
3.964909090909092e-05,-0.0,-0.0002096127896556181,-2.4876636481944653e-10,1.418264498142029e-09
3.9657272727272735e-05,-0.0,-0.0002742099191143464,-3.7953585337807414e-10,1.3660089562462085e-09
3.966545454545455e-05,-0.0,-0.0003296953712468908,-4.961859408190956e-10,1.3154291994290796e-09
3.967363636363637e-05,-0.0,-0.0003761258992619034,-5.982709300106147e-10,1.2664837515313315e-09
3.968181818181819e-05,-0.0,-0.00041367639158740516,-6.855642045731427e-10,1.2191316154414917e-09
3.969000000000001e-05,-0.0,-0.00044262723015713805,-7.58045759957197e-10,1.1733322905654e-09
3.9698181818181826e-05,-0.0,-0.0004633511926706654,-8.158877999278385e-10,1.1290457890735745e-09
3.9706363636363644e-05,-0.0,-0.00047630013537996893,-8.594387337491355e-10,1.0862326509525645e-09
3.971454545454546e-05,-0.0,-0.00048199167662264564,-8.892059092171433e-10,1.044853957890564e-09
3.972272727272728e-05,-0.0,-0.000480996082785341,-9.058374116016867e-10,1.0048713460195083e-09
3.97309090909091e-05,-0.0,-0.0004739235381240238,-9.101032489699725e-10,9.662470175487607e-10
3.973909090909092e-05,-0.0,-0.0004614119583640719,-9.028762306962773e-10,9.28943751314212e-10
3.9747272727272736e-05,-0.0,-0.00044411548571061254,-8.851128287269354e-10,8.929249122781171e-10
3.9755454545454554e-05,0.0,-0.0004226937802533744,-8.578342908581816e-10,8.581544600077494e-10
3.976363636363637e-05,0.0,-0.0003978022001572815,-8.221082524254102e-10,8.245969561659195e-10
3.977181818181819e-05,0.0,-0.0003700829408632004,-7.790310679206703e-10,7.922175710471721e-10
3.978000000000001e-05,0.0,-0.00034015718211765836,-7.297110576710098e-10,7.609820891915667e-10
3.978818181818183e-05,0.0,-0.000308618271300254,-6.752528373307381e-10,7.308569141109157e-10
3.9796363636363645e-05,0.0,-0.0002760259524750691,-6.167428700565997e-10,7.018090721627554e-10
3.9804545454545464e-05,0.0,-0.0002429016330671795,-5.552363533064607e-10,6.738062156077669e-10
3.981272727272728e-05,0.0,-0.00020972466422393798,-4.917455246571895e-10,6.46816624885269e-10
3.98209090909091e-05,0.0,-0.00017692959688673642,-4.2722944427484875e-10,6.208092101472791e-10
3.982909090909092e-05,0.0,-0.00014490436345409156,-3.6258528603424933e-10,5.95753512085876e-10
3.9837272727272737e-05,0.0,-0.00011398932470274841,-2.986411450945119e-10,5.716197020950732e-10
3.984545454545455e-05,0.0,-8.447711335469743e-05,-2.361503472466901e-10,5.483785818059726e-10
3.9853636363636366e-05,0.0,-5.661319930560198e-05,-1.757872247849722e-10,5.26001582037016e-10
